file_path,emotion,augmented,original_file
data/processed\calm_enhanced\classical_classical.00024_pitch_+2.wav,calm,True,data/processed\calm\classical_classical.00024.wav
data/processed\calm_enhanced\classical_classical.00024_stretch_0.8.wav,calm,True,data/processed\calm\classical_classical.00024.wav
data/processed\calm_enhanced\classical_classical.00024_stretch_0.9.wav,calm,True,data/processed\calm\classical_classical.00024.wav
data/processed\calm_enhanced\classical_classical.00024_stretch_1.1.wav,calm,True,data/processed\calm\classical_classical.00024.wav
data/processed\calm_enhanced\classical_classical.00024_stretch_1.2.wav,calm,True,data/processed\calm\classical_classical.00024.wav
data/processed\calm_enhanced\classical_classical.00024_noise_0.005.wav,calm,True,data/processed\calm\classical_classical.00024.wav
data/processed\calm_enhanced\classical_classical.00024_noise_0.010.wav,calm,True,data/processed\calm\classical_classical.00024.wav
data/processed\calm_enhanced\classical_classical.00025_pitch_-2.wav,calm,True,data/processed\calm\classical_classical.00025.wav
data/processed\calm_enhanced\classical_classical.00025_pitch_-1.wav,calm,True,data/processed\calm\classical_classical.00025.wav
data/processed\calm_enhanced\classical_classical.00025_pitch_+1.wav,calm,True,data/processed\calm\classical_classical.00025.wav
data/processed\calm_enhanced\classical_classical.00025_pitch_+2.wav,calm,True,data/processed\calm\classical_classical.00025.wav
data/processed\calm_enhanced\classical_classical.00025_stretch_0.8.wav,calm,True,data/processed\calm\classical_classical.00025.wav
data/processed\calm_enhanced\classical_classical.00025_stretch_0.9.wav,calm,True,data/processed\calm\classical_classical.00025.wav
data/processed\calm_enhanced\classical_classical.00025_stretch_1.1.wav,calm,True,data/processed\calm\classical_classical.00025.wav
data/processed\calm_enhanced\classical_classical.00025_stretch_1.2.wav,calm,True,data/processed\calm\classical_classical.00025.wav
data/processed\calm_enhanced\classical_classical.00025_noise_0.005.wav,calm,True,data/processed\calm\classical_classical.00025.wav
data/processed\calm_enhanced\classical_classical.00025_noise_0.010.wav,calm,True,data/processed\calm\classical_classical.00025.wav
data/processed\calm_enhanced\classical_classical.00026_pitch_-2.wav,calm,True,data/processed\calm\classical_classical.00026.wav
data/processed\calm_enhanced\classical_classical.00026_pitch_-1.wav,calm,True,data/processed\calm\classical_classical.00026.wav
data/processed\calm_enhanced\classical_classical.00026_pitch_+1.wav,calm,True,data/processed\calm\classical_classical.00026.wav
data/processed\calm_enhanced\classical_classical.00026_pitch_+2.wav,calm,True,data/processed\calm\classical_classical.00026.wav
data/processed\calm_enhanced\classical_classical.00026_stretch_0.8.wav,calm,True,data/processed\calm\classical_classical.00026.wav
data/processed\calm_enhanced\classical_classical.00026_stretch_0.9.wav,calm,True,data/processed\calm\classical_classical.00026.wav
data/processed\calm_enhanced\classical_classical.00026_stretch_1.1.wav,calm,True,data/processed\calm\classical_classical.00026.wav
data/processed\calm_enhanced\classical_classical.00026_stretch_1.2.wav,calm,True,data/processed\calm\classical_classical.00026.wav
data/processed\calm_enhanced\classical_classical.00026_noise_0.005.wav,calm,True,data/processed\calm\classical_classical.00026.wav
data/processed\calm_enhanced\classical_classical.00026_noise_0.010.wav,calm,True,data/processed\calm\classical_classical.00026.wav
data/processed\calm_enhanced\classical_classical.00027_pitch_-2.wav,calm,True,data/processed\calm\classical_classical.00027.wav
data/processed\calm_enhanced\classical_classical.00027_pitch_-1.wav,calm,True,data/processed\calm\classical_classical.00027.wav
data/processed\calm_enhanced\classical_classical.00027_pitch_+1.wav,calm,True,data/processed\calm\classical_classical.00027.wav
data/processed\calm_enhanced\classical_classical.00027_pitch_+2.wav,calm,True,data/processed\calm\classical_classical.00027.wav
data/processed\calm_enhanced\classical_classical.00027_stretch_0.8.wav,calm,True,data/processed\calm\classical_classical.00027.wav
data/processed\calm_enhanced\classical_classical.00027_stretch_0.9.wav,calm,True,data/processed\calm\classical_classical.00027.wav
data/processed\calm_enhanced\classical_classical.00027_stretch_1.1.wav,calm,True,data/processed\calm\classical_classical.00027.wav
data/processed\calm_enhanced\classical_classical.00027_stretch_1.2.wav,calm,True,data/processed\calm\classical_classical.00027.wav
data/processed\calm_enhanced\classical_classical.00027_noise_0.005.wav,calm,True,data/processed\calm\classical_classical.00027.wav
data/processed\calm_enhanced\classical_classical.00027_noise_0.010.wav,calm,True,data/processed\calm\classical_classical.00027.wav
data/processed\calm_enhanced\classical_classical.00028_pitch_-2.wav,calm,True,data/processed\calm\classical_classical.00028.wav
data/processed\calm_enhanced\classical_classical.00028_pitch_-1.wav,calm,True,data/processed\calm\classical_classical.00028.wav
data/processed\calm_enhanced\classical_classical.00028_pitch_+1.wav,calm,True,data/processed\calm\classical_classical.00028.wav
data/processed\calm_enhanced\classical_classical.00028_pitch_+2.wav,calm,True,data/processed\calm\classical_classical.00028.wav
data/processed\calm_enhanced\classical_classical.00028_stretch_0.8.wav,calm,True,data/processed\calm\classical_classical.00028.wav
data/processed\calm_enhanced\classical_classical.00028_stretch_0.9.wav,calm,True,data/processed\calm\classical_classical.00028.wav
data/processed\calm_enhanced\classical_classical.00028_stretch_1.1.wav,calm,True,data/processed\calm\classical_classical.00028.wav
data/processed\calm_enhanced\classical_classical.00028_stretch_1.2.wav,calm,True,data/processed\calm\classical_classical.00028.wav
data/processed\calm_enhanced\classical_classical.00028_noise_0.005.wav,calm,True,data/processed\calm\classical_classical.00028.wav
data/processed\calm_enhanced\classical_classical.00028_noise_0.010.wav,calm,True,data/processed\calm\classical_classical.00028.wav
data/processed\calm_enhanced\classical_classical.00029_pitch_-2.wav,calm,True,data/processed\calm\classical_classical.00029.wav
data/processed\calm_enhanced\classical_classical.00029_pitch_-1.wav,calm,True,data/processed\calm\classical_classical.00029.wav
data/processed\calm_enhanced\classical_classical.00029_pitch_+1.wav,calm,True,data/processed\calm\classical_classical.00029.wav
data/processed\calm_enhanced\classical_classical.00029_pitch_+2.wav,calm,True,data/processed\calm\classical_classical.00029.wav
data/processed\calm_enhanced\classical_classical.00029_stretch_0.8.wav,calm,True,data/processed\calm\classical_classical.00029.wav
data/processed\calm_enhanced\classical_classical.00029_stretch_0.9.wav,calm,True,data/processed\calm\classical_classical.00029.wav
data/processed\calm_enhanced\classical_classical.00029_stretch_1.1.wav,calm,True,data/processed\calm\classical_classical.00029.wav
data/processed\calm_enhanced\classical_classical.00029_stretch_1.2.wav,calm,True,data/processed\calm\classical_classical.00029.wav
data/processed\calm_enhanced\classical_classical.00029_noise_0.005.wav,calm,True,data/processed\calm\classical_classical.00029.wav
data/processed\calm_enhanced\classical_classical.00029_noise_0.010.wav,calm,True,data/processed\calm\classical_classical.00029.wav
data/processed\calm_enhanced\classical_classical.00030_pitch_-2.wav,calm,True,data/processed\calm\classical_classical.00030.wav
data/processed\calm_enhanced\classical_classical.00030_pitch_-1.wav,calm,True,data/processed\calm\classical_classical.00030.wav
data/processed\calm_enhanced\classical_classical.00030_pitch_+1.wav,calm,True,data/processed\calm\classical_classical.00030.wav
data/processed\calm_enhanced\classical_classical.00030_pitch_+2.wav,calm,True,data/processed\calm\classical_classical.00030.wav
data/processed\calm_enhanced\classical_classical.00030_stretch_0.8.wav,calm,True,data/processed\calm\classical_classical.00030.wav
data/processed\calm_enhanced\classical_classical.00030_stretch_0.9.wav,calm,True,data/processed\calm\classical_classical.00030.wav
data/processed\calm_enhanced\classical_classical.00030_stretch_1.1.wav,calm,True,data/processed\calm\classical_classical.00030.wav
data/processed\calm_enhanced\classical_classical.00030_stretch_1.2.wav,calm,True,data/processed\calm\classical_classical.00030.wav
data/processed\calm_enhanced\classical_classical.00030_noise_0.005.wav,calm,True,data/processed\calm\classical_classical.00030.wav
data/processed\calm_enhanced\classical_classical.00030_noise_0.010.wav,calm,True,data/processed\calm\classical_classical.00030.wav
data/processed\calm_enhanced\classical_classical.00031_pitch_-2.wav,calm,True,data/processed\calm\classical_classical.00031.wav
data/processed\calm_enhanced\classical_classical.00031_pitch_-1.wav,calm,True,data/processed\calm\classical_classical.00031.wav
data/processed\calm_enhanced\classical_classical.00031_pitch_+1.wav,calm,True,data/processed\calm\classical_classical.00031.wav
data/processed\calm_enhanced\classical_classical.00031_pitch_+2.wav,calm,True,data/processed\calm\classical_classical.00031.wav
data/processed\calm_enhanced\classical_classical.00031_stretch_0.8.wav,calm,True,data/processed\calm\classical_classical.00031.wav
data/processed\calm_enhanced\classical_classical.00031_stretch_0.9.wav,calm,True,data/processed\calm\classical_classical.00031.wav
data/processed\calm_enhanced\classical_classical.00031_stretch_1.1.wav,calm,True,data/processed\calm\classical_classical.00031.wav
data/processed\calm_enhanced\classical_classical.00031_stretch_1.2.wav,calm,True,data/processed\calm\classical_classical.00031.wav
data/processed\calm_enhanced\classical_classical.00031_noise_0.005.wav,calm,True,data/processed\calm\classical_classical.00031.wav
data/processed\calm_enhanced\classical_classical.00031_noise_0.010.wav,calm,True,data/processed\calm\classical_classical.00031.wav
data/processed\calm_enhanced\classical_classical.00032_pitch_-2.wav,calm,True,data/processed\calm\classical_classical.00032.wav
data/processed\calm_enhanced\classical_classical.00032_pitch_-1.wav,calm,True,data/processed\calm\classical_classical.00032.wav
data/processed\calm_enhanced\classical_classical.00032_pitch_+1.wav,calm,True,data/processed\calm\classical_classical.00032.wav
data/processed\calm_enhanced\classical_classical.00032_pitch_+2.wav,calm,True,data/processed\calm\classical_classical.00032.wav
data/processed\calm_enhanced\classical_classical.00032_stretch_0.8.wav,calm,True,data/processed\calm\classical_classical.00032.wav
data/processed\calm_enhanced\classical_classical.00032_stretch_0.9.wav,calm,True,data/processed\calm\classical_classical.00032.wav
data/processed\calm_enhanced\classical_classical.00032_stretch_1.1.wav,calm,True,data/processed\calm\classical_classical.00032.wav
data/processed\calm_enhanced\classical_classical.00032_stretch_1.2.wav,calm,True,data/processed\calm\classical_classical.00032.wav
data/processed\calm_enhanced\classical_classical.00032_noise_0.005.wav,calm,True,data/processed\calm\classical_classical.00032.wav
data/processed\calm_enhanced\classical_classical.00032_noise_0.010.wav,calm,True,data/processed\calm\classical_classical.00032.wav
data/processed\calm_enhanced\classical_classical.00033_pitch_-2.wav,calm,True,data/processed\calm\classical_classical.00033.wav
data/processed\calm_enhanced\classical_classical.00033_pitch_-1.wav,calm,True,data/processed\calm\classical_classical.00033.wav
data/processed\calm_enhanced\classical_classical.00033_pitch_+1.wav,calm,True,data/processed\calm\classical_classical.00033.wav
data/processed\calm_enhanced\classical_classical.00033_pitch_+2.wav,calm,True,data/processed\calm\classical_classical.00033.wav
data/processed\calm_enhanced\classical_classical.00033_stretch_0.8.wav,calm,True,data/processed\calm\classical_classical.00033.wav
data/processed\calm_enhanced\classical_classical.00033_stretch_0.9.wav,calm,True,data/processed\calm\classical_classical.00033.wav
data/processed\calm_enhanced\classical_classical.00033_stretch_1.1.wav,calm,True,data/processed\calm\classical_classical.00033.wav
data/processed\calm_enhanced\classical_classical.00033_stretch_1.2.wav,calm,True,data/processed\calm\classical_classical.00033.wav
data/processed\calm_enhanced\classical_classical.00033_noise_0.005.wav,calm,True,data/processed\calm\classical_classical.00033.wav
data/processed\calm_enhanced\classical_classical.00033_noise_0.010.wav,calm,True,data/processed\calm\classical_classical.00033.wav
data/processed\calm_enhanced\classical_classical.00034_pitch_-2.wav,calm,True,data/processed\calm\classical_classical.00034.wav
data/processed\calm_enhanced\classical_classical.00034_pitch_-1.wav,calm,True,data/processed\calm\classical_classical.00034.wav
data/processed\calm_enhanced\classical_classical.00034_pitch_+1.wav,calm,True,data/processed\calm\classical_classical.00034.wav
data/processed\calm_enhanced\classical_classical.00034_pitch_+2.wav,calm,True,data/processed\calm\classical_classical.00034.wav
data/processed\calm_enhanced\classical_classical.00034_stretch_0.8.wav,calm,True,data/processed\calm\classical_classical.00034.wav
data/processed\calm_enhanced\classical_classical.00034_stretch_0.9.wav,calm,True,data/processed\calm\classical_classical.00034.wav
data/processed\calm_enhanced\classical_classical.00034_stretch_1.1.wav,calm,True,data/processed\calm\classical_classical.00034.wav
